ID,FUNCIONARIO,CODIGO BENEFICIO,FUNCAO_ID,INSS,TOTAL_HORAS_ATRASO,MES,YEAR
7372,22,9,9,8,15.0,4,2022
7373,23,3,7,6,27.0,4,2022
7374,24,2,12,5,7.0,4,2022
7375,25,1,8,10,22.0,4,2022
7376,26,6,3,9,12.0,4,2022
7377,27,6,1,5,24.0,4,2022
7378,28,7,10,10,18.0,4,2022
7379,29,7,14,9,15.0,4,2022
7380,30,9,3,4,25.0,4,2022
7381,31,8,9,8,16.0,4,2022
7382,32,4,4,7,19.0,4,2022
7383,33,5,13,7,3.0,4,2022
7384,34,2,11,10,19.0,4,2022
7385,35,2,13,3,21.0,4,2022
7386,36,4,15,5,21.0,4,2022
7387,37,3,4,8,21.0,4,2022
7388,38,9,16,9,15.0,4,2022
7389,39,5,8,5,19.0,4,2022
7390,40,7,12,4,27.0,4,2022
7391,41,3,8,10,17.0,4,2022
7392,42,6,1,4,17.0,4,2022
7393,43,1,8,10,30.0,4,2022
7394,44,1,5,4,17.0,4,2022
7395,45,3,13,3,7.0,4,2022
7396,46,9,7,7,19.0,4,2022
7397,47,3,2,3,4.0,4,2022
7398,48,9,13,3,7.0,4,2022
7399,49,9,5,8,4.0,4,2022
7400,50,4,11,4,30.0,4,2022
7401,1,2,11,3,22.0,5,2022
7402,2,8,7,3,15.0,5,2022
7403,3,9,11,3,19.0,5,2022
7404,4,8,10,4,14.0,5,2022
7405,5,9,10,3,5.0,5,2022
7406,6,4,13,4,4.0,5,2022
7407,7,6,9,10,25.0,5,2022
7408,8,5,10,10,18.0,5,2022
7409,9,4,7,7,10.0,5,2022
7410,10,1,3,9,23.0,5,2022
7411,11,5,3,8,13.0,5,2022
7412,12,6,12,8,6.0,5,2022
7413,13,2,9,7,14.0,5,2022
7414,14,6,16,3,28.0,5,2022
7415,15,7,11,5,31.0,5,2022
7416,16,9,15,3,19.0,5,2022
7417,17,2,8,3,14.0,5,2022
7418,18,8,2,3,10.0,5,2022
7419,19,4,10,6,24.0,5,2022
7420,20,9,2,7,12.0,5,2022
7421,21,4,13,10,26.0,5,2022
7422,22,9,9,7,17.0,5,2022
7423,23,3,7,7,31.0,5,2022
7424,24,2,12,10,3.0,5,2022
7425,25,1,8,4,10.0,5,2022
7426,26,6,3,6,20.0,5,2022
7427,27,6,1,9,2.0,5,2022
7428,28,7,10,5,8.0,5,2022
7429,29,7,14,10,20.0,5,2022
7430,30,9,3,3,29.0,5,2022
7431,31,8,9,9,7.0,5,2022
7432,32,4,4,10,11.0,5,2022
7433,33,5,13,5,18.0,5,2022
7434,34,2,11,5,11.0,5,2022
7435,35,2,13,9,7.0,5,2022
7436,36,4,15,5,14.0,5,2022
7437,37,3,4,5,25.0,5,2022
7438,38,9,16,4,7.0,5,2022
7439,39,5,8,10,31.0,5,2022
7440,40,7,12,8,17.0,5,2022
7441,41,3,8,9,6.0,5,2022
7442,42,6,1,10,6.0,5,2022
7443,43,1,8,10,27.0,5,2022
7444,44,1,5,9,3.0,5,2022
7445,45,3,13,6,27.0,5,2022
7446,46,9,7,8,12.0,5,2022
7447,47,3,2,7,12.0,5,2022
7448,48,9,13,5,12.0,5,2022
7449,49,9,5,3,2.0,5,2022
7450,50,4,11,9,3.0,5,2022
7451,1,2,11,9,27.0,6,2022
7452,2,8,7,8,16.0,6,2022
7453,3,9,11,9,28.0,6,2022
7454,4,8,10,8,11.0,6,2022
7455,5,9,10,4,14.0,6,2022
7456,6,4,13,8,3.0,6,2022
7457,7,6,9,5,31.0,6,2022
7458,8,5,10,8,10.0,6,2022
7459,9,4,7,8,19.0,6,2022
7460,10,1,3,7,10.0,6,2022
7461,11,5,3,7,5.0,6,2022
7462,12,6,12,8,23.0,6,2022
7463,13,2,9,3,15.0,6,2022
7464,14,6,16,3,7.0,6,2022
7465,15,7,11,5,22.0,6,2022
7466,16,9,15,4,4.0,6,2022
7467,17,2,8,5,30.0,6,2022
7468,18,8,2,7,11.0,6,2022
7469,19,4,10,6,22.0,6,2022
7470,20,9,2,3,29.0,6,2022
7471,21,4,13,9,3.0,6,2022
7472,22,9,9,9,2.0,6,2022
7473,23,3,7,8,24.0,6,2022
7474,24,2,12,7,15.0,6,2022
7475,25,1,8,10,9.0,6,2022
7476,26,6,3,8,9.0,6,2022
7477,27,6,1,10,26.0,6,2022
7478,28,7,10,5,19.0,6,2022
7479,29,7,14,6,15.0,6,2022
7480,30,9,3,10,26.0,6,2022
7481,31,8,9,9,19.0,6,2022
7482,32,4,4,4,9.0,6,2022
7483,33,5,13,7,25.0,6,2022
7484,34,2,11,6,9.0,6,2022
7485,35,2,13,9,28.0,6,2022
7486,36,4,15,3,28.0,6,2022
7487,37,3,4,4,20.0,6,2022
7488,38,9,16,4,2.0,6,2022
7489,39,5,8,5,27.0,6,2022
7490,40,7,12,3,20.0,6,2022
7491,41,3,8,10,30.0,6,2022
7492,42,6,1,9,31.0,6,2022
7493,43,1,8,8,10.0,6,2022
7494,44,1,5,8,26.0,6,2022
7495,45,3,13,6,5.0,6,2022
7496,46,9,7,7,14.0,6,2022
7497,47,3,2,6,24.0,6,2022
7498,48,9,13,9,26.0,6,2022
7499,49,9,5,8,15.0,6,2022
7500,50,4,11,4,20.0,6,2022
7501,1,2,11,8,17.0,7,2022
7502,2,8,7,3,18.0,7,2022
7503,3,9,11,8,12.0,7,2022
7504,4,8,10,8,16.0,7,2022
7505,5,9,10,10,25.0,7,2022
7506,6,4,13,4,30.0,7,2022
7507,7,6,9,4,19.0,7,2022
7508,8,5,10,5,2.0,7,2022
7509,9,4,7,4,30.0,7,2022
7510,10,1,3,8,24.0,7,2022
7511,11,5,3,3,25.0,7,2022
7512,12,6,12,8,3.0,7,2022
7513,13,2,9,5,25.0,7,2022
7514,14,6,16,3,21.0,7,2022
7515,15,7,11,8,27.0,7,2022
7516,16,9,15,3,24.0,7,2022
7517,17,2,8,10,17.0,7,2022
7518,18,8,2,5,22.0,7,2022
7519,19,4,10,6,24.0,7,2022
7520,20,9,2,6,12.0,7,2022
7521,21,4,13,7,17.0,7,2022
7522,22,9,9,3,9.0,7,2022
7523,23,3,7,6,8.0,7,2022
7524,24,2,12,9,29.0,7,2022
7525,25,1,8,5,17.0,7,2022
7526,26,6,3,9,16.0,7,2022
7527,27,6,1,10,27.0,7,2022
7528,28,7,10,10,10.0,7,2022
7529,29,7,14,9,15.0,7,2022
7530,30,9,3,8,5.0,7,2022
7531,31,8,9,3,11.0,7,2022
7532,32,4,4,4,30.0,7,2022
7533,33,5,13,7,15.0,7,2022
7534,34,2,11,4,26.0,7,2022
7535,35,2,13,9,24.0,7,2022
7536,36,4,15,4,7.0,7,2022
7537,37,3,4,3,23.0,7,2022
7538,38,9,16,3,8.0,7,2022
7539,39,5,8,7,14.0,7,2022
7540,40,7,12,5,15.0,7,2022
7541,41,3,8,5,21.0,7,2022
7542,42,6,1,10,23.0,7,2022
7543,43,1,8,4,14.0,7,2022
7544,44,1,5,8,19.0,7,2022
7545,45,3,13,5,31.0,7,2022
7546,46,9,7,3,3.0,7,2022
7547,47,3,2,5,5.0,7,2022
7548,48,9,13,10,13.0,7,2022
7549,49,9,5,6,24.0,7,2022
7550,50,4,11,9,28.0,7,2022
7551,1,2,11,7,9.0,8,2022
7552,2,8,7,10,29.0,8,2022
7553,3,9,11,3,14.0,8,2022
7554,4,8,10,9,3.0,8,2022
7555,5,9,10,10,20.0,8,2022
7556,6,4,13,5,24.0,8,2022
7557,7,6,9,3,24.0,8,2022
7558,8,5,10,7,9.0,8,2022
7559,9,4,7,10,9.0,8,2022
7560,10,1,3,9,25.0,8,2022
7561,11,5,3,6,13.0,8,2022
7562,12,6,12,9,9.0,8,2022
7563,13,2,9,7,9.0,8,2022
7564,14,6,16,3,28.0,8,2022
7565,15,7,11,9,18.0,8,2022
7566,16,9,15,8,3.0,8,2022
7567,17,2,8,10,24.0,8,2022
7568,18,8,2,8,25.0,8,2022
7569,19,4,10,8,30.0,8,2022
7570,20,9,2,9,13.0,8,2022
7571,21,4,13,8,28.0,8,2022
7572,22,9,9,9,24.0,8,2022
7573,23,3,7,10,28.0,8,2022
7574,24,2,12,9,9.0,8,2022
7575,25,1,8,5,9.0,8,2022
7576,26,6,3,5,27.0,8,2022
7577,27,6,1,7,20.0,8,2022
7578,28,7,10,7,10.0,8,2022
7579,29,7,14,10,15.0,8,2022
7580,30,9,3,8,17.0,8,2022
7581,31,8,9,8,11.0,8,2022
7582,32,4,4,8,8.0,8,2022
7583,33,5,13,10,19.0,8,2022
7584,34,2,11,9,17.0,8,2022
7585,35,2,13,10,8.0,8,2022
7586,36,4,15,10,26.0,8,2022
7587,37,3,4,6,13.0,8,2022
7588,38,9,16,3,9.0,8,2022
7589,39,5,8,10,31.0,8,2022
7590,40,7,12,3,31.0,8,2022
7591,41,3,8,3,23.0,8,2022
7592,42,6,1,4,28.0,8,2022
7593,43,1,8,7,21.0,8,2022
7594,44,1,5,3,25.0,8,2022
7595,45,3,13,4,3.0,8,2022
7596,46,9,7,4,26.0,8,2022
7597,47,3,2,10,23.0,8,2022
7598,48,9,13,10,17.0,8,2022
7599,49,9,5,9,25.0,8,2022
7600,50,4,11,10,15.0,8,2022
7601,1,2,11,5,24.0,9,2022
7602,2,8,7,10,14.0,9,2022
7603,3,9,11,5,12.0,9,2022
7604,4,8,10,6,4.0,9,2022
7605,5,9,10,6,18.0,9,2022
7606,6,4,13,3,15.0,9,2022
7607,7,6,9,6,17.0,9,2022
7608,8,5,10,4,26.0,9,2022
7609,9,4,7,5,31.0,9,2022
7610,10,1,3,9,30.0,9,2022
7611,11,5,3,10,27.0,9,2022
7612,12,6,12,9,23.0,9,2022
7613,13,2,9,8,11.0,9,2022
7614,14,6,16,9,16.0,9,2022
7615,15,7,11,9,4.0,9,2022
7616,16,9,15,4,9.0,9,2022
7617,17,2,8,8,4.0,9,2022
7618,18,8,2,9,21.0,9,2022
7619,19,4,10,9,26.0,9,2022
7620,20,9,2,3,22.0,9,2022
7621,21,4,13,4,18.0,9,2022
7622,22,9,9,5,2.0,9,2022
7623,23,3,7,7,6.0,9,2022
7624,24,2,12,4,20.0,9,2022
7625,25,1,8,8,7.0,9,2022
7626,26,6,3,9,7.0,9,2022
7627,27,6,1,7,14.0,9,2022
7628,28,7,10,3,29.0,9,2022
7629,29,7,14,9,24.0,9,2022
7630,30,9,3,4,22.0,9,2022
7631,31,8,9,7,31.0,9,2022
7632,32,4,4,4,5.0,9,2022
7633,33,5,13,3,7.0,9,2022
7634,34,2,11,6,12.0,9,2022
7635,35,2,13,4,13.0,9,2022
7636,36,4,15,6,21.0,9,2022
7637,37,3,4,5,29.0,9,2022
7638,38,9,16,3,22.0,9,2022
7639,39,5,8,7,31.0,9,2022
7640,40,7,12,10,31.0,9,2022
7641,41,3,8,9,22.0,9,2022
7642,42,6,1,3,30.0,9,2022
7643,43,1,8,9,11.0,9,2022
7644,44,1,5,10,26.0,9,2022
7645,45,3,13,8,28.0,9,2022
7646,46,9,7,10,22.0,9,2022
7647,47,3,2,7,5.0,9,2022
7648,48,9,13,5,11.0,9,2022
7649,49,9,5,8,20.0,9,2022
7650,50,4,11,5,8.0,9,2022
7651,1,2,11,9,24.0,10,2022
7652,2,8,7,8,23.0,10,2022
7653,3,9,11,7,2.0,10,2022
7654,4,8,10,10,21.0,10,2022
7655,5,9,10,10,23.0,10,2022
7656,6,4,13,3,15.0,10,2022
7657,7,6,9,6,9.0,10,2022
7658,8,5,10,8,31.0,10,2022
7659,9,4,7,7,14.0,10,2022
7660,10,1,3,4,26.0,10,2022
7661,11,5,3,9,7.0,10,2022
7662,12,6,12,5,14.0,10,2022
7663,13,2,9,9,14.0,10,2022
7664,14,6,16,9,20.0,10,2022
7665,15,7,11,8,22.0,10,2022
7666,16,9,15,3,23.0,10,2022
7667,17,2,8,9,4.0,10,2022
7668,18,8,2,4,12.0,10,2022
7669,19,4,10,6,6.0,10,2022
7670,20,9,2,6,5.0,10,2022
7671,21,4,13,3,31.0,10,2022
7672,22,9,9,7,3.0,10,2022
7673,23,3,7,6,5.0,10,2022
7674,24,2,12,3,15.0,10,2022
7675,25,1,8,10,11.0,10,2022
7676,26,6,3,8,5.0,10,2022
7677,27,6,1,9,5.0,10,2022
7678,28,7,10,10,16.0,10,2022
7679,29,7,14,5,12.0,10,2022
7680,30,9,3,5,5.0,10,2022
7681,31,8,9,3,4.0,10,2022
7682,32,4,4,3,21.0,10,2022
7683,33,5,13,8,30.0,10,2022
7684,34,2,11,6,2.0,10,2022
7685,35,2,13,5,17.0,10,2022
7686,36,4,15,7,19.0,10,2022
7687,37,3,4,4,29.0,10,2022
7688,38,9,16,3,19.0,10,2022
7689,39,5,8,8,29.0,10,2022
7690,40,7,12,8,7.0,10,2022
7691,41,3,8,7,23.0,10,2022
7692,42,6,1,9,3.0,10,2022
7693,43,1,8,4,9.0,10,2022
7694,44,1,5,4,11.0,10,2022
7695,45,3,13,3,21.0,10,2022
7696,46,9,7,6,10.0,10,2022
7697,47,3,2,8,20.0,10,2022
7698,48,9,13,8,19.0,10,2022
7699,49,9,5,4,20.0,10,2022
7700,50,4,11,6,30.0,10,2022
7701,1,2,11,8,15.0,11,2022
7702,2,8,7,7,18.0,11,2022
7703,3,9,11,9,17.0,11,2022
7704,4,8,10,4,3.0,11,2022
7705,5,9,10,9,6.0,11,2022
7706,6,4,13,3,20.0,11,2022
7707,7,6,9,5,21.0,11,2022
7708,8,5,10,5,6.0,11,2022
7709,9,4,7,9,16.0,11,2022
7710,10,1,3,5,29.0,11,2022
7711,11,5,3,4,4.0,11,2022
7712,12,6,12,5,15.0,11,2022
7713,13,2,9,10,10.0,11,2022
7714,14,6,16,4,25.0,11,2022
7715,15,7,11,7,27.0,11,2022
7716,16,9,15,7,23.0,11,2022
7717,17,2,8,10,23.0,11,2022
7718,18,8,2,8,19.0,11,2022
7719,19,4,10,8,2.0,11,2022
7720,20,9,2,7,31.0,11,2022
7721,21,4,13,5,6.0,11,2022
7722,22,9,9,8,10.0,11,2022
7723,23,3,7,9,13.0,11,2022
7724,24,2,12,8,23.0,11,2022
7725,25,1,8,10,21.0,11,2022
7726,26,6,3,7,19.0,11,2022
7727,27,6,1,5,3.0,11,2022
7728,28,7,10,8,25.0,11,2022
7729,29,7,14,3,11.0,11,2022
7730,30,9,3,9,31.0,11,2022
7731,31,8,9,8,12.0,11,2022
7732,32,4,4,9,8.0,11,2022
7733,33,5,13,6,11.0,11,2022
7734,34,2,11,3,8.0,11,2022
7735,35,2,13,3,27.0,11,2022
7736,36,4,15,4,18.0,11,2022
7737,37,3,4,5,20.0,11,2022
7738,38,9,16,5,20.0,11,2022
7739,39,5,8,8,14.0,11,2022
7740,40,7,12,6,19.0,11,2022
7741,41,3,8,9,11.0,11,2022
7742,42,6,1,5,11.0,11,2022
7743,43,1,8,3,26.0,11,2022
7744,44,1,5,5,16.0,11,2022
7745,45,3,13,10,22.0,11,2022
7746,46,9,7,7,25.0,11,2022
7747,47,3,2,9,15.0,11,2022
7748,48,9,13,10,18.0,11,2022
7749,49,9,5,5,12.0,11,2022
7750,50,4,11,6,24.0,11,2022
7751,1,2,11,10,21.0,12,2022
7752,2,8,7,9,31.0,12,2022
7753,3,9,11,9,10.0,12,2022
7754,4,8,10,4,9.0,12,2022
7755,5,9,10,4,30.0,12,2022
7756,6,4,13,9,13.0,12,2022
7757,7,6,9,9,22.0,12,2022
7758,8,5,10,4,27.0,12,2022
7759,9,4,7,8,12.0,12,2022
7760,10,1,3,6,13.0,12,2022
7761,11,5,3,7,13.0,12,2022
7762,12,6,12,4,8.0,12,2022
7763,13,2,9,10,24.0,12,2022
7764,14,6,16,4,24.0,12,2022
7765,15,7,11,7,20.0,12,2022
7766,16,9,15,10,23.0,12,2022
7767,17,2,8,6,13.0,12,2022
7768,18,8,2,5,12.0,12,2022
7769,19,4,10,5,21.0,12,2022
7770,20,9,2,3,25.0,12,2022
7771,21,4,13,5,28.0,12,2022
7772,22,9,9,8,25.0,12,2022
7773,23,3,7,4,18.0,12,2022
7774,24,2,12,4,16.0,12,2022
7775,25,1,8,4,18.0,12,2022
7776,26,6,3,3,27.0,12,2022
7777,27,6,1,4,21.0,12,2022
7778,28,7,10,8,24.0,12,2022
7779,29,7,14,9,28.0,12,2022
7780,30,9,3,10,11.0,12,2022
7781,31,8,9,7,21.0,12,2022
7782,32,4,4,3,7.0,12,2022
7783,33,5,13,9,8.0,12,2022
7784,34,2,11,3,30.0,12,2022
7785,35,2,13,3,23.0,12,2022
7786,36,4,15,7,31.0,12,2022
7787,37,3,4,8,10.0,12,2022
7788,38,9,16,3,9.0,12,2022
7789,39,5,8,6,26.0,12,2022
7790,40,7,12,3,18.0,12,2022
7791,41,3,8,7,24.0,12,2022
7792,42,6,1,6,27.0,12,2022
7793,43,1,8,7,31.0,12,2022
7794,44,1,5,9,5.0,12,2022
7795,45,3,13,7,21.0,12,2022
7796,46,9,7,6,5.0,12,2022
7797,47,3,2,6,29.0,12,2022
7798,48,9,13,4,30.0,12,2022
7799,49,9,5,7,16.0,12,2022
7800,50,4,11,3,30.0,12,2022
7801,1,2,11,8,11.0,1,2023
7802,2,8,7,9,28.0,1,2023
7803,3,9,11,5,29.0,1,2023
7804,4,8,10,6,8.0,1,2023
7805,5,9,10,9,30.0,1,2023
7806,6,4,13,4,23.0,1,2023
7807,7,6,9,4,20.0,1,2023
7808,8,5,10,10,31.0,1,2023
7809,9,4,7,5,4.0,1,2023
7810,10,1,3,5,16.0,1,2023
7811,11,5,3,3,19.0,1,2023
7812,12,6,12,4,15.0,1,2023
7813,13,2,9,7,7.0,1,2023
7814,14,6,16,7,10.0,1,2023
7815,15,7,11,6,29.0,1,2023
7816,16,9,15,4,15.0,1,2023
7817,17,2,8,4,4.0,1,2023
7818,18,8,2,3,8.0,1,2023
7819,19,4,10,9,30.0,1,2023
7820,20,9,2,10,19.0,1,2023
7821,21,4,13,3,3.0,1,2023
7822,22,9,9,7,6.0,1,2023
7823,23,3,7,4,12.0,1,2023
7824,24,2,12,7,29.0,1,2023
7825,25,1,8,5,24.0,1,2023
7826,26,6,3,8,28.0,1,2023
7827,27,6,1,5,12.0,1,2023
7828,28,7,10,9,2.0,1,2023
7829,29,7,14,5,22.0,1,2023
7830,30,9,3,4,8.0,1,2023
7831,31,8,9,9,21.0,1,2023
7832,32,4,4,6,3.0,1,2023
7833,33,5,13,6,18.0,1,2023
7834,34,2,11,6,2.0,1,2023
7835,35,2,13,5,25.0,1,2023
7836,36,4,15,8,22.0,1,2023
7837,37,3,4,9,8.0,1,2023
7838,38,9,16,7,7.0,1,2023
7839,39,5,8,6,28.0,1,2023
7840,40,7,12,6,26.0,1,2023
7841,41,3,8,4,19.0,1,2023
7842,42,6,1,6,27.0,1,2023
7843,43,1,8,5,23.0,1,2023
7844,44,1,5,4,28.0,1,2023
7845,45,3,13,8,11.0,1,2023
7846,46,9,7,7,26.0,1,2023
7847,47,3,2,7,8.0,1,2023
7848,48,9,13,3,26.0,1,2023
7849,49,9,5,5,8.0,1,2023
7850,50,4,11,7,21.0,1,2023
7851,1,2,11,10,24.0,2,2023
7852,2,8,7,5,28.0,2,2023
7853,3,9,11,10,25.0,2,2023
7854,4,8,10,7,9.0,2,2023
7855,5,9,10,3,23.0,2,2023
7856,6,4,13,7,10.0,2,2023
7857,7,6,9,9,8.0,2,2023
7858,8,5,10,7,11.0,2,2023
7859,9,4,7,5,17.0,2,2023
7860,10,1,3,8,17.0,2,2023
7861,11,5,3,7,21.0,2,2023
7862,12,6,12,8,30.0,2,2023
7863,13,2,9,6,18.0,2,2023
7864,14,6,16,5,31.0,2,2023
7865,15,7,11,10,25.0,2,2023
7866,16,9,15,3,14.0,2,2023
7867,17,2,8,10,14.0,2,2023
7868,18,8,2,3,15.0,2,2023
7869,19,4,10,9,21.0,2,2023
7870,20,9,2,6,30.0,2,2023
7871,21,4,13,6,20.0,2,2023
7872,22,9,9,9,23.0,2,2023
7873,23,3,7,6,9.0,2,2023
7874,24,2,12,8,17.0,2,2023
7875,25,1,8,7,18.0,2,2023
7876,26,6,3,8,7.0,2,2023
7877,27,6,1,8,10.0,2,2023
7878,28,7,10,9,18.0,2,2023
7879,29,7,14,5,17.0,2,2023
7880,30,9,3,4,11.0,2,2023
7881,31,8,9,7,24.0,2,2023
7882,32,4,4,4,19.0,2,2023
7883,33,5,13,4,24.0,2,2023
7884,34,2,11,9,29.0,2,2023
7885,35,2,13,5,18.0,2,2023
7886,36,4,15,4,2.0,2,2023
7887,37,3,4,8,23.0,2,2023
7888,38,9,16,4,23.0,2,2023
7889,39,5,8,6,20.0,2,2023
7890,40,7,12,5,16.0,2,2023
7891,41,3,8,6,8.0,2,2023
7892,42,6,1,9,27.0,2,2023
7893,43,1,8,4,12.0,2,2023
7894,44,1,5,8,2.0,2,2023
7895,45,3,13,4,22.0,2,2023
7896,46,9,7,7,4.0,2,2023
7897,47,3,2,4,8.0,2,2023
7898,48,9,13,6,11.0,2,2023
7899,49,9,5,10,5.0,2,2023
7900,50,4,11,6,18.0,2,2023
7901,1,2,11,10,26.0,3,2023
7902,2,8,7,7,18.0,3,2023
7903,3,9,11,10,7.0,3,2023
7904,4,8,10,6,10.0,3,2023
7905,5,9,10,4,4.0,3,2023
7906,6,4,13,10,31.0,3,2023
7907,7,6,9,8,31.0,3,2023
7908,8,5,10,7,21.0,3,2023
7909,9,4,7,8,30.0,3,2023
7910,10,1,3,4,6.0,3,2023
7911,11,5,3,10,21.0,3,2023
7912,12,6,12,3,19.0,3,2023
7913,13,2,9,10,4.0,3,2023
7914,14,6,16,5,18.0,3,2023
7915,15,7,11,10,20.0,3,2023
7916,16,9,15,4,2.0,3,2023
7917,17,2,8,3,24.0,3,2023
7918,18,8,2,10,13.0,3,2023
7919,19,4,10,7,24.0,3,2023
7920,20,9,2,7,26.0,3,2023
7921,21,4,13,6,21.0,3,2023
7922,22,9,9,9,8.0,3,2023
7923,23,3,7,6,18.0,3,2023
7924,24,2,12,3,3.0,3,2023
7925,25,1,8,7,19.0,3,2023
7926,26,6,3,8,27.0,3,2023
7927,27,6,1,7,21.0,3,2023
7928,28,7,10,8,18.0,3,2023
7929,29,7,14,7,13.0,3,2023
7930,30,9,3,7,31.0,3,2023
7931,31,8,9,9,19.0,3,2023
7932,32,4,4,8,27.0,3,2023
7933,33,5,13,9,26.0,3,2023
7934,34,2,11,4,24.0,3,2023
7935,35,2,13,8,24.0,3,2023
7936,36,4,15,3,11.0,3,2023
7937,37,3,4,7,17.0,3,2023
7938,38,9,16,9,11.0,3,2023
7939,39,5,8,9,8.0,3,2023
7940,40,7,12,4,9.0,3,2023
7941,41,3,8,6,8.0,3,2023
7942,42,6,1,10,23.0,3,2023
7943,43,1,8,3,15.0,3,2023
7944,44,1,5,8,31.0,3,2023
7945,45,3,13,3,19.0,3,2023
7946,46,9,7,4,10.0,3,2023
7947,47,3,2,3,12.0,3,2023
7948,48,9,13,8,7.0,3,2023
7949,49,9,5,3,2.0,3,2023
7950,50,4,11,3,8.0,3,2023
7951,1,2,11,4,25.0,4,2023
7952,2,8,7,10,25.0,4,2023
7953,3,9,11,9,22.0,4,2023
7954,4,8,10,6,17.0,4,2023
7955,5,9,10,6,30.0,4,2023
7956,6,4,13,7,6.0,4,2023
7957,7,6,9,9,18.0,4,2023
7958,8,5,10,8,10.0,4,2023
7959,9,4,7,8,7.0,4,2023
7960,10,1,3,10,16.0,4,2023
7961,11,5,3,9,24.0,4,2023
7962,12,6,12,7,2.0,4,2023
7963,13,2,9,9,31.0,4,2023
7964,14,6,16,10,10.0,4,2023
7965,15,7,11,3,20.0,4,2023
7966,16,9,15,9,19.0,4,2023
7967,17,2,8,4,18.0,4,2023
7968,18,8,2,9,7.0,4,2023
7969,19,4,10,10,10.0,4,2023
7970,20,9,2,8,11.0,4,2023
7971,21,4,13,4,28.0,4,2023
7972,22,9,9,6,22.0,4,2023
7973,23,3,7,8,19.0,4,2023
7974,24,2,12,8,19.0,4,2023
7975,25,1,8,9,15.0,4,2023
7976,26,6,3,9,29.0,4,2023
7977,27,6,1,4,26.0,4,2023
7978,28,7,10,8,6.0,4,2023
7979,29,7,14,9,2.0,4,2023
7980,30,9,3,3,13.0,4,2023
7981,31,8,9,5,25.0,4,2023
7982,32,4,4,9,18.0,4,2023
7983,33,5,13,5,16.0,4,2023
7984,34,2,11,9,7.0,4,2023
7985,35,2,13,6,22.0,4,2023
7986,36,4,15,9,3.0,4,2023
7987,37,3,4,7,16.0,4,2023
7988,38,9,16,7,24.0,4,2023
7989,39,5,8,9,31.0,4,2023
7990,40,7,12,3,20.0,4,2023
7991,41,3,8,5,4.0,4,2023
7992,42,6,1,9,19.0,4,2023
7993,43,1,8,3,25.0,4,2023
7994,44,1,5,9,6.0,4,2023
7995,45,3,13,3,17.0,4,2023
7996,46,9,7,5,31.0,4,2023
7997,47,3,2,4,11.0,4,2023
7998,48,9,13,4,11.0,4,2023
7999,49,9,5,9,14.0,4,2023
8000,50,4,11,10,28.0,4,2023
8001,1,2,11,10,21.0,5,2023
8002,2,8,7,8,21.0,5,2023
8003,3,9,11,4,30.0,5,2023
8004,4,8,10,5,2.0,5,2023
8005,5,9,10,3,16.0,5,2023
8006,6,4,13,7,23.0,5,2023
8007,7,6,9,6,10.0,5,2023
8008,8,5,10,6,4.0,5,2023
8009,9,4,7,6,15.0,5,2023
8010,10,1,3,8,6.0,5,2023
8011,11,5,3,8,17.0,5,2023
8012,12,6,12,6,24.0,5,2023
8013,13,2,9,5,12.0,5,2023
8014,14,6,16,8,7.0,5,2023
8015,15,7,11,3,24.0,5,2023
8016,16,9,15,3,27.0,5,2023
8017,17,2,8,3,20.0,5,2023
8018,18,8,2,8,27.0,5,2023
8019,19,4,10,9,4.0,5,2023
8020,20,9,2,4,8.0,5,2023
8021,21,4,13,3,26.0,5,2023
8022,22,9,9,5,26.0,5,2023
8023,23,3,7,4,14.0,5,2023
8024,24,2,12,3,26.0,5,2023
8025,25,1,8,10,13.0,5,2023
8026,26,6,3,9,15.0,5,2023
8027,27,6,1,10,12.0,5,2023
8028,28,7,10,6,26.0,5,2023
8029,29,7,14,10,11.0,5,2023
8030,30,9,3,10,12.0,5,2023
8031,31,8,9,5,23.0,5,2023
8032,32,4,4,5,25.0,5,2023
8033,33,5,13,3,17.0,5,2023
8034,34,2,11,10,14.0,5,2023
8035,35,2,13,3,25.0,5,2023
8036,36,4,15,10,15.0,5,2023
8037,37,3,4,4,19.0,5,2023
8038,38,9,16,7,9.0,5,2023
8039,39,5,8,5,20.0,5,2023
8040,40,7,12,9,12.0,5,2023
8041,41,3,8,8,23.0,5,2023
8042,42,6,1,7,12.0,5,2023
8043,43,1,8,6,15.0,5,2023
8044,44,1,5,7,3.0,5,2023
8045,45,3,13,9,21.0,5,2023
8046,46,9,7,5,4.0,5,2023
8047,47,3,2,6,28.0,5,2023
8048,48,9,13,10,30.0,5,2023
8049,49,9,5,7,25.0,5,2023
8050,50,4,11,3,19.0,5,2023
8051,1,2,11,10,11.0,6,2023
8052,2,8,7,7,13.0,6,2023
8053,3,9,11,9,5.0,6,2023
8054,4,8,10,6,27.0,6,2023
8055,5,9,10,5,19.0,6,2023
8056,6,4,13,9,30.0,6,2023
8057,7,6,9,8,30.0,6,2023
8058,8,5,10,10,20.0,6,2023
8059,9,4,7,4,26.0,6,2023
8060,10,1,3,8,16.0,6,2023
8061,11,5,3,10,16.0,6,2023
8062,12,6,12,5,8.0,6,2023
8063,13,2,9,10,29.0,6,2023
8064,14,6,16,7,18.0,6,2023
8065,15,7,11,9,14.0,6,2023
8066,16,9,15,7,6.0,6,2023
8067,17,2,8,4,31.0,6,2023
