PEDIDO_ID,PEDIDO_DATA,COD CLIENTE,COD_VENDEDOR,COD PRODUTO,QUANTIDADE PRODUTO,VALOR PRODUTO
42735,04/10/2017,350,44,8,2,5.389
42736,27/01/2020,11,109,12,1,1.899
42737,12/04/2018,391,257,23,4,4.27
42738,05/04/2019,33,107,2,4,2.789
42739,06/09/2020,258,284,13,3,3.279
42740,25/10/2015,410,49,4,3,4.149
42741,23/04/2016,410,147,23,1,4.27
42742,09/01/2015,10,203,2,1,2.789
42743,18/04/2019,442,263,8,3,5.389
42744,17/05/2015,224,270,2,2,2.789
42745,10/09/2019,122,212,21,1,6.119
42746,29/08/2017,322,45,21,1,6.119
42747,06/02/2015,302,208,21,2,6.119
42748,26/12/2017,61,275,5,2,1.229
42749,13/09/2016,173,229,20,1,5.119
42750,11/05/2017,192,214,23,1,4.27
42751,10/07/2017,199,51,19,3,4.879
42752,29/06/2015,497,131,6,3,1.589
42753,26/08/2017,377,260,8,1,5.389
42754,08/03/2017,108,162,22,2,8.279
42755,23/12/2017,413,33,14,2,3.519
42756,23/08/2016,113,51,5,3,1.229
42757,05/12/2020,12,165,19,3,4.879
42758,14/08/2016,314,196,5,1,1.229
42759,10/04/2018,279,299,6,2,1.589
42760,25/04/2016,337,118,8,4,5.389
42761,28/08/2020,424,271,5,1,1.229
42762,19/05/2018,52,80,22,3,8.279
42763,01/12/2016,164,60,15,4,6.219
42764,15/11/2018,389,99,6,2,1.589
42765,22/05/2020,428,125,14,4,3.519
42766,24/01/2019,440,60,2,2,2.789
42767,08/12/2019,30,291,20,2,5.119
42768,06/07/2017,95,167,5,1,1.229
42769,06/04/2015,79,201,17,1,4.719
42770,25/07/2019,148,217,2,1,2.789
42771,15/02/2019,42,59,22,3,8.279
42772,27/01/2016,473,100,8,3,5.389
42773,20/11/2018,358,61,22,1,8.279
42774,17/05/2019,157,51,12,2,1.899
42775,17/01/2016,53,19,13,3,3.279
42776,30/07/2015,459,276,2,1,2.789
42777,05/09/2020,487,152,23,1,4.27
42778,15/03/2015,431,69,22,4,8.279
42779,19/04/2019,449,77,12,3,1.899
42780,18/02/2019,31,87,12,3,1.899
42781,16/02/2018,483,175,12,1,1.899
42782,23/05/2020,184,27,15,3,6.219
42783,29/04/2020,490,223,12,1,1.899
42784,07/05/2016,419,300,3,2,4.269
42785,23/06/2015,134,82,9,3,2.319
42786,11/05/2017,212,193,6,3,1.589
42787,21/04/2019,86,252,13,2,3.279
42788,14/10/2017,97,243,8,2,5.389
42789,04/07/2018,79,83,14,2,3.519
42790,27/09/2017,284,281,21,3,6.119
42791,07/11/2016,81,83,5,1,1.229
42792,02/09/2019,439,282,10,3,3.131
42793,27/03/2019,42,49,2,1,2.789
42794,15/10/2020,124,287,14,3,3.519
42795,30/01/2015,313,30,3,4,4.269
42796,19/04/2015,496,74,11,3,2.789
42797,19/01/2020,229,69,8,3,5.389
42798,02/03/2017,377,154,17,3,4.719
42799,19/04/2017,237,207,8,1,5.389
42800,11/04/2020,283,141,21,2,6.119
42801,12/08/2016,56,142,10,4,3.131
42802,19/07/2020,148,109,23,2,4.27
42803,14/06/2017,449,176,19,3,4.879
42804,17/03/2016,421,265,13,2,3.279
42805,25/02/2015,18,227,21,2,6.119
42806,24/06/2019,456,22,6,3,1.589
42807,16/08/2019,68,165,12,3,1.899
42808,12/08/2015,372,254,16,1,5.109
42809,22/04/2019,71,165,13,3,3.279
42810,23/07/2015,464,168,7,1,2.919
42811,08/06/2015,466,39,22,3,8.279
42812,12/12/2017,31,33,19,1,4.879
42813,13/08/2017,395,13,15,3,6.219
42814,07/06/2020,113,9,12,3,1.899
42815,26/09/2015,496,25,9,2,2.319
42816,14/05/2017,411,293,4,4,4.149
42817,11/07/2019,290,41,12,2,1.899
42818,05/11/2016,436,46,13,1,3.279
42819,21/11/2018,17,60,8,2,5.389
42820,23/02/2019,405,185,12,4,1.899
42821,21/09/2017,210,290,3,2,4.269
42822,29/12/2016,68,287,7,2,2.919
42823,10/05/2015,484,211,23,2,4.27
42824,22/03/2019,177,103,8,2,5.389
42825,03/09/2018,426,297,23,2,4.27
42826,02/02/2016,281,48,5,2,1.229
42827,24/10/2015,89,49,15,3,6.219
42828,28/09/2019,178,166,11,1,2.789
42829,09/05/2020,138,255,5,1,1.229
42830,17/11/2017,345,271,7,4,2.919
42831,09/12/2017,422,215,22,3,8.279
42832,27/02/2019,313,140,19,3,4.879
42833,19/11/2015,470,50,17,2,4.719
42834,24/08/2019,153,282,15,1,6.219
42835,02/06/2019,425,95,18,2,4.561
42836,16/03/2020,367,233,13,1,3.279
42837,29/10/2016,231,191,4,2,4.149
42838,07/07/2017,401,44,3,3,4.269
42839,04/05/2015,32,267,11,2,2.789
42840,25/03/2019,372,10,3,4,4.269
42841,24/12/2020,60,255,2,3,2.789
42842,17/04/2019,311,162,23,2,4.27
42843,30/01/2016,465,190,22,2,8.279
42844,17/05/2017,405,136,23,2,4.27
42845,19/06/2018,388,125,23,3,4.27
42846,29/11/2015,45,259,18,2,4.561
42847,04/12/2018,491,253,14,2,3.519
42848,03/03/2017,310,53,3,3,4.269
42849,11/03/2019,182,195,3,1,4.269
42850,09/05/2018,179,63,12,1,1.899
42851,02/03/2015,494,24,7,3,2.919
42852,27/10/2015,475,177,20,4,5.119
42853,22/03/2018,100,190,13,1,3.279
42854,31/10/2018,482,80,2,3,2.789
42855,02/01/2015,317,289,8,2,5.389
42856,08/03/2020,340,118,7,3,2.919
42857,01/02/2017,268,134,9,3,2.319
42858,12/02/2017,329,140,13,2,3.279
42859,14/06/2015,329,283,19,2,4.879
42860,23/03/2018,210,297,14,1,3.519
42861,26/09/2015,75,39,2,1,2.789
42862,06/02/2016,101,87,5,1,1.229
42863,11/09/2017,40,217,20,4,5.119
42864,30/08/2016,25,134,17,4,4.719
42865,02/01/2016,438,224,16,4,5.109
42866,12/01/2015,387,137,18,4,4.561
42867,31/03/2020,203,37,3,2,4.269
42868,22/03/2016,139,156,11,4,2.789
42869,12/10/2017,421,33,4,2,4.149
42870,09/01/2020,373,219,10,3,3.131
42871,22/12/2015,380,118,17,4,4.719
42872,28/05/2017,89,177,12,2,1.899
42873,29/11/2017,113,153,13,3,3.279
42874,01/03/2019,19,166,9,3,2.319
42875,18/03/2017,448,108,7,3,2.919
42876,09/02/2016,44,37,21,2,6.119
42877,16/09/2016,172,81,17,1,4.719
42878,15/04/2017,238,210,22,2,8.279
42879,16/05/2017,424,242,14,4,3.519
42880,19/11/2016,292,290,15,1,6.219
42881,21/06/2018,72,112,10,2,3.131
42882,20/10/2015,74,37,10,2,3.131
42883,19/06/2015,337,287,2,1,2.789
42884,23/11/2019,185,148,15,1,6.219
42885,25/09/2019,350,99,21,2,6.119
42886,24/09/2017,124,106,8,2,5.389
42887,17/05/2019,139,261,23,2,4.27
42888,16/07/2016,294,129,22,4,8.279
42889,15/09/2020,208,125,3,2,4.269
42890,15/06/2020,450,284,18,4,4.561
42891,05/03/2017,159,34,16,4,5.109
42892,26/02/2018,36,41,17,2,4.719
42893,13/11/2018,500,15,2,2,2.789
42894,11/09/2016,316,151,5,4,1.229
42895,30/11/2019,441,199,13,4,3.279
42896,28/03/2019,163,230,18,3,4.561
42897,05/12/2016,42,155,7,4,2.919
42898,22/08/2019,330,221,21,4,6.119
42899,01/02/2017,36,204,4,4,4.149
42900,13/12/2017,69,256,22,3,8.279
42901,24/07/2016,437,233,6,4,1.589
42902,22/01/2018,61,284,15,1,6.219
42903,20/01/2020,319,221,18,1,4.561
42904,26/08/2019,25,17,20,3,5.119
42905,09/01/2020,8,159,23,3,4.27
42906,18/10/2015,275,56,7,1,2.919
42907,06/09/2019,18,72,15,1,6.219
42908,22/05/2018,453,294,19,3,4.879
42909,18/08/2015,367,178,2,4,2.789
42910,22/09/2018,216,176,22,4,8.279
42911,26/03/2016,50,148,23,1,4.27
42912,29/09/2019,83,93,3,4,4.269
42913,05/01/2020,105,205,12,4,1.899
42914,22/07/2020,106,47,8,4,5.389
42915,12/01/2019,345,284,16,1,5.109
42916,16/05/2017,15,199,14,2,3.519
42917,15/09/2020,375,2,23,2,4.27
42918,13/06/2019,236,34,23,3,4.27
42919,11/02/2016,58,83,12,1,1.899
42920,05/09/2016,464,222,5,1,1.229
42921,15/09/2020,90,229,6,1,1.589
42922,28/08/2020,212,300,22,2,8.279
42923,26/07/2015,310,238,20,4,5.119
42924,05/04/2020,329,263,10,4,3.131
42925,13/01/2018,448,2,18,1,4.561
42926,10/07/2017,416,194,23,1,4.27
42927,05/01/2016,487,88,17,3,4.719
42928,14/11/2017,19,223,3,2,4.269
42929,08/12/2015,104,256,5,3,1.229
42930,22/08/2020,408,84,21,4,6.119
42931,07/04/2020,486,16,11,1,2.789
42932,13/05/2016,410,241,18,2,4.561
42933,22/06/2019,439,69,12,1,1.899
42934,20/06/2020,212,144,18,1,4.561
42935,14/07/2017,143,203,3,2,4.269
42936,28/12/2017,203,65,4,4,4.149
42937,08/08/2016,89,259,22,4,8.279
42938,31/12/2017,77,176,17,3,4.719
42939,30/04/2020,212,58,9,2,2.319
42940,11/11/2016,464,278,15,2,6.219
42941,29/03/2020,246,67,14,1,3.519
42942,02/02/2015,462,187,2,3,2.789
42943,03/09/2020,188,180,23,3,4.27
42944,02/09/2020,209,143,15,3,6.219
42945,10/02/2019,211,282,14,2,3.519
42946,23/04/2015,223,31,21,3,6.119
42947,07/01/2020,73,272,13,1,3.279
42948,28/08/2017,446,260,13,4,3.279
42949,07/09/2020,330,106,4,4,4.149
42950,22/03/2019,153,63,12,1,1.899
42951,19/10/2017,191,199,19,4,4.879
42952,05/09/2020,308,50,14,4,3.519
42953,03/11/2016,75,23,9,3,2.319
42954,25/03/2017,161,154,2,3,2.789
42955,13/06/2015,272,177,6,3,1.589
42956,18/01/2018,39,57,18,3,4.561
42957,28/02/2017,229,125,13,3,3.279
42958,23/03/2019,162,95,14,3,3.519
42959,01/08/2016,341,81,20,4,5.119
42960,21/08/2016,165,133,13,4,3.279
42961,25/09/2015,399,80,5,2,1.229
42962,04/07/2017,275,264,10,3,3.131
42963,12/04/2018,494,136,4,1,4.149
42964,31/12/2018,465,226,21,3,6.119
42965,14/12/2016,56,169,22,3,8.279
42966,03/02/2017,206,272,12,3,1.899
42967,23/02/2018,188,18,21,1,6.119
42968,17/01/2017,392,24,19,2,4.879
42969,19/01/2017,438,37,6,2,1.589
42970,17/11/2018,385,238,22,1,8.279
42971,02/06/2015,164,122,10,1,3.131
42972,22/08/2018,340,54,21,3,6.119
42973,18/11/2015,31,293,22,2,8.279
42974,28/10/2019,19,111,18,3,4.561
42975,10/03/2017,52,256,7,2,2.919
42976,23/11/2017,90,145,12,4,1.899
42977,20/08/2018,203,42,18,1,4.561
42978,13/07/2018,87,127,3,3,4.269
42979,25/01/2019,151,207,3,2,4.269
42980,24/03/2017,76,185,17,2,4.719
42981,22/05/2017,70,220,3,4,4.269
42982,31/12/2018,358,201,15,1,6.219
42983,13/03/2020,464,37,23,4,4.27
42984,30/08/2017,22,286,23,3,4.27
42985,13/08/2018,196,272,18,3,4.561
42986,29/08/2019,449,191,17,4,4.719
42987,31/03/2017,211,214,3,3,4.269
42988,22/09/2015,447,89,14,1,3.519
42989,04/10/2018,174,63,19,4,4.879
42990,20/11/2015,173,96,20,4,5.119
42991,04/03/2019,433,46,19,4,4.879
42992,04/04/2018,343,235,5,1,1.229
42993,03/10/2016,91,149,9,1,2.319
42994,21/06/2018,415,46,20,3,5.119
42995,23/09/2018,474,57,6,3,1.589
42996,27/08/2017,188,55,20,2,5.119
42997,26/04/2016,40,65,4,2,4.149
42998,02/10/2018,187,42,4,4,4.149
42999,03/12/2017,497,241,16,4,5.109
43000,28/02/2019,441,122,10,3,3.131
43001,21/09/2020,244,32,20,2,5.119
43002,23/05/2017,185,26,2,4,2.789
43003,08/03/2019,149,183,7,2,2.919
43004,27/08/2020,330,285,21,1,6.119
43005,08/03/2015,69,252,7,3,2.919
43006,18/08/2017,294,157,5,1,1.229
43007,24/11/2017,252,56,8,4,5.389
43008,03/02/2015,200,120,12,4,1.899
43009,05/03/2016,336,35,22,1,8.279
43010,25/09/2017,19,56,5,3,1.229
43011,07/01/2017,344,209,6,2,1.589
43012,06/01/2020,385,281,4,3,4.149
43013,21/12/2016,286,300,10,1,3.131
43014,01/02/2017,77,173,16,4,5.109
43015,18/10/2016,436,289,22,3,8.279
43016,17/12/2016,117,154,8,2,5.389
43017,22/01/2015,453,114,5,2,1.229
43018,06/03/2017,253,229,8,3,5.389
43019,03/05/2018,430,224,22,2,8.279
43020,10/11/2017,97,81,10,2,3.131
43021,28/05/2015,480,284,23,1,4.27
43022,05/02/2020,149,68,21,3,6.119
43023,14/05/2017,482,110,6,1,1.589
43024,21/08/2019,471,113,19,1,4.879
43025,06/12/2017,416,112,19,2,4.879
43026,13/01/2020,461,121,10,1,3.131
43027,02/08/2015,456,127,11,4,2.789
43028,22/03/2020,39,277,11,2,2.789
43029,03/01/2016,436,126,9,3,2.319
43030,08/02/2019,242,292,13,4,3.279
43031,23/10/2015,228,144,4,4,4.149
43032,12/06/2015,98,29,16,3,5.109
43033,30/10/2016,53,156,10,2,3.131
43034,16/10/2015,461,263,5,4,1.229
43035,04/06/2018,440,267,13,1,3.279
43036,13/08/2018,38,66,2,2,2.789
43037,16/10/2016,18,215,4,1,4.149
43038,27/12/2020,486,183,21,1,6.119
43039,07/02/2016,83,262,18,4,4.561
43040,02/01/2020,269,232,5,2,1.229
43041,16/03/2015,81,126,4,3,4.149
43042,03/05/2016,181,139,2,3,2.789
43043,07/09/2019,124,96,10,1,3.131
43044,22/05/2017,190,231,14,3,3.519
43045,08/10/2015,66,176,22,2,8.279
43046,04/12/2017,49,126,2,4,2.789
43047,08/08/2019,146,206,22,1,8.279
43048,11/03/2020,359,268,6,2,1.589
43049,12/05/2019,313,5,13,1,3.279
43050,06/12/2020,387,229,16,2,5.109
43051,02/12/2019,104,47,5,2,1.229
43052,08/08/2015,399,256,10,1,3.131
43053,04/05/2016,309,169,9,1,2.319
43054,16/09/2015,389,283,5,2,1.229
43055,15/04/2015,299,19,9,3,2.319
43056,21/11/2015,230,124,13,4,3.279
43057,31/05/2020,259,30,14,3,3.519
43058,27/11/2017,237,113,3,3,4.269
43059,07/11/2017,294,117,4,1,4.149
43060,20/02/2019,134,213,12,2,1.899
43061,23/10/2016,246,236,5,3,1.229
43062,25/06/2017,129,192,15,3,6.219
43063,04/10/2019,346,257,12,4,1.899
43064,22/10/2016,312,12,11,1,2.789
43065,21/10/2017,181,226,11,2,2.789
43066,27/02/2017,169,110,18,4,4.561
43067,10/08/2016,427,71,21,3,6.119
43068,07/11/2016,444,233,6,2,1.589
43069,23/05/2016,395,115,13,2,3.279
43070,15/05/2015,105,36,19,3,4.879
43071,29/05/2019,410,152,12,1,1.899
43072,21/06/2018,449,230,13,4,3.279
43073,16/08/2018,99,120,8,2,5.389
43074,01/08/2018,257,169,17,4,4.719
43075,22/06/2016,344,157,20,1,5.119
43076,27/03/2018,41,245,23,4,4.27
43077,14/01/2020,259,257,17,4,4.719
43078,23/10/2018,95,130,23,1,4.27
43079,01/06/2015,499,244,4,4,4.149
43080,03/01/2020,304,120,12,3,1.899
43081,16/03/2020,32,75,18,1,4.561
43082,17/10/2018,116,231,12,2,1.899
43083,24/01/2019,210,162,13,3,3.279
43084,07/08/2018,3,77,21,3,6.119
43085,25/12/2015,500,198,7,2,2.919
43086,02/10/2018,357,68,20,3,5.119
43087,05/09/2020,267,84,18,3,4.561
43088,28/01/2016,350,130,20,3,5.119
43089,16/02/2015,51,29,7,3,2.919
43090,08/08/2016,133,171,16,1,5.109
43091,31/10/2020,206,219,13,4,3.279
43092,16/11/2019,263,286,5,2,1.229
43093,16/10/2020,62,72,20,1,5.119
43094,07/10/2017,450,14,13,1,3.279
43095,19/02/2015,39,276,17,3,4.719
43096,24/08/2016,441,273,12,2,1.899
43097,31/03/2018,378,161,13,1,3.279
43098,27/04/2016,269,98,3,1,4.269
43099,29/11/2015,158,279,14,1,3.519
43100,06/02/2019,136,192,16,3,5.109
43101,16/05/2015,281,207,7,4,2.919
43102,15/03/2019,195,268,13,4,3.279
43103,17/11/2016,145,70,7,4,2.919
43104,08/05/2018,247,263,7,1,2.919
43105,17/07/2018,27,149,13,3,3.279
43106,07/06/2020,268,114,5,4,1.229
43107,20/02/2020,57,189,7,2,2.919
43108,16/02/2016,436,51,8,3,5.389
43109,06/08/2015,423,171,21,4,6.119
43110,29/04/2018,139,207,22,2,8.279
43111,08/02/2017,119,224,14,2,3.519
43112,24/07/2018,445,250,4,3,4.149
43113,05/06/2020,397,50,10,4,3.131
43114,25/02/2015,206,241,13,3,3.279
43115,23/04/2019,47,14,9,1,2.319
43116,26/01/2015,453,93,4,2,4.149
43117,21/07/2015,44,107,11,4,2.789
43118,21/11/2015,310,105,15,1,6.219
43119,10/07/2016,48,207,19,2,4.879
43120,19/06/2019,343,32,11,1,2.789
43121,05/12/2019,118,147,11,1,2.789
43122,13/11/2015,297,90,14,1,3.519
43123,04/01/2020,165,135,23,3,4.27
43124,19/06/2018,441,194,16,2,5.109
43125,05/05/2018,187,197,18,2,4.561
43126,27/11/2019,438,149,16,2,5.109
43127,06/02/2020,343,205,17,1,4.719
43128,10/09/2015,59,106,3,1,4.269
43129,23/10/2015,53,253,15,4,6.219
43130,09/03/2016,193,266,22,1,8.279
43131,06/03/2015,183,23,2,3,2.789
43132,19/07/2019,123,4,2,2,2.789
43133,04/03/2017,158,95,16,1,5.109
43134,06/04/2018,30,89,3,4,4.269
43135,31/08/2015,84,273,8,2,5.389
43136,13/11/2017,251,218,17,3,4.719
43137,26/10/2017,177,211,2,4,2.789
43138,11/07/2018,357,107,17,2,4.719
43139,25/06/2019,171,241,14,3,3.519
43140,05/06/2017,473,213,8,3,5.389
43141,26/11/2019,140,50,13,3,3.279
43142,21/10/2017,467,170,18,3,4.561
43143,22/05/2018,261,52,7,3,2.919
43144,03/03/2018,181,252,14,1,3.519
43145,02/09/2020,139,188,20,1,5.119
43146,08/07/2016,5,160,10,2,3.131
43147,29/03/2015,451,280,11,2,2.789
43148,04/06/2019,306,170,23,2,4.27
43149,12/06/2018,218,249,5,3,1.229
43150,24/12/2015,153,58,22,1,8.279
43151,24/01/2018,27,259,9,2,2.319
43152,12/03/2018,229,79,12,1,1.899
43153,01/01/2018,322,106,19,4,4.879
43154,26/06/2018,197,42,11,2,2.789
43155,11/08/2018,215,290,23,4,4.27
43156,15/04/2020,113,69,9,1,2.319
43157,16/02/2020,95,154,17,4,4.719
43158,01/06/2015,88,26,10,3,3.131
43159,26/06/2015,196,68,19,4,4.879
43160,28/04/2017,255,151,23,2,4.27
43161,27/04/2020,496,206,12,4,1.899
43162,21/09/2017,499,60,17,3,4.719
43163,01/09/2018,20,166,4,1,4.149
43164,20/11/2016,115,49,10,1,3.131
43165,07/02/2018,472,176,2,1,2.789
43166,16/12/2017,495,246,15,1,6.219
43167,19/12/2017,205,88,17,3,4.719
43168,09/07/2020,7,290,5,4,1.229
43169,30/04/2020,66,12,4,2,4.149
43170,11/02/2017,154,61,11,2,2.789
43171,18/04/2017,239,139,8,1,5.389
43172,05/12/2018,225,133,9,1,2.319
43173,10/08/2020,434,166,13,1,3.279
43174,01/11/2019,349,281,21,4,6.119
43175,14/08/2020,161,181,20,4,5.119
43176,03/07/2020,330,187,23,1,4.27
43177,26/10/2019,156,66,9,2,2.319
43178,13/02/2017,296,77,6,2,1.589
43179,24/08/2019,75,283,5,1,1.229
43180,29/01/2020,431,69,13,4,3.279
43181,13/12/2016,351,45,12,1,1.899
43182,05/05/2017,491,267,2,2,2.789
43183,17/01/2015,318,63,3,3,4.269
43184,29/11/2017,236,236,19,2,4.879
43185,25/04/2017,361,19,12,2,1.899
43186,12/02/2018,320,154,16,4,5.109
43187,15/02/2019,31,244,23,2,4.27
43188,20/02/2016,128,27,3,3,4.269
43189,12/07/2015,100,168,16,1,5.109
43190,28/03/2018,179,226,15,4,6.219
43191,05/11/2015,424,6,5,1,1.229
43192,02/05/2019,178,31,22,3,8.279
43193,20/04/2017,236,150,17,3,4.719
43194,11/10/2016,37,13,10,4,3.131
43195,07/07/2015,32,24,3,2,4.269
43196,06/02/2020,285,253,11,3,2.789
43197,12/09/2017,201,186,15,3,6.219
43198,04/11/2015,458,294,6,1,1.589
43199,18/08/2020,470,265,5,1,1.229
43200,18/10/2018,95,97,17,4,4.719
43201,27/01/2018,365,114,4,1,4.149
43202,28/02/2017,436,83,12,3,1.899
43203,18/05/2020,35,31,17,2,4.719
43204,10/06/2015,388,120,11,3,2.789
43205,09/08/2020,319,226,14,2,3.519
43206,24/02/2016,291,192,14,2,3.519
43207,30/03/2015,232,205,17,3,4.719
43208,04/12/2019,34,226,19,3,4.879
43209,25/02/2016,101,175,4,1,4.149
43210,21/02/2016,293,116,2,3,2.789
43211,20/12/2018,17,29,6,3,1.589
43212,04/07/2019,43,259,5,4,1.229
43213,28/03/2020,115,124,8,3,5.389
43214,22/02/2016,4,204,16,1,5.109
43215,15/04/2018,349,138,16,3,5.109
43216,19/04/2020,471,32,5,1,1.229
43217,18/02/2015,441,159,23,1,4.27
43218,16/12/2015,198,27,6,3,1.589
43219,29/04/2017,133,237,16,4,5.109
43220,24/02/2020,404,249,3,3,4.269
43221,11/06/2017,426,55,3,4,4.269
43222,06/09/2016,356,254,18,1,4.561
43223,13/04/2017,224,63,9,4,2.319
43224,29/07/2016,98,59,16,3,5.109
43225,09/04/2016,285,43,9,4,2.319
43226,01/02/2018,267,143,8,3,5.389
43227,07/02/2017,498,148,12,1,1.899
43228,15/09/2015,461,8,9,3,2.319
43229,18/10/2015,32,137,13,3,3.279
43230,29/10/2018,485,162,2,4,2.789
43231,14/06/2017,75,296,7,2,2.919
43232,19/11/2016,50,62,2,3,2.789
43233,07/02/2020,428,121,3,3,4.269
43234,25/10/2019,393,189,13,2,3.279
43235,18/09/2019,428,298,3,2,4.269
43236,26/08/2017,494,176,23,3,4.27
43237,09/03/2020,197,270,10,2,3.131
43238,31/10/2017,21,7,5,1,1.229
43239,07/03/2018,461,133,13,4,3.279
43240,29/04/2020,490,62,3,3,4.269
43241,26/07/2017,387,60,23,1,4.27
43242,16/03/2017,342,262,18,1,4.561
43243,15/05/2019,144,110,20,3,5.119
43244,21/08/2020,366,123,9,3,2.319
43245,17/09/2015,10,116,9,3,2.319
43246,04/05/2016,452,175,10,3,3.131
43247,25/10/2017,247,43,13,1,3.279
43248,05/09/2016,375,254,16,3,5.109
43249,01/08/2017,109,31,18,1,4.561
43250,17/04/2016,156,65,10,1,3.131
43251,12/03/2016,60,50,19,1,4.879
43252,10/10/2017,84,41,21,2,6.119
43253,15/07/2015,8,98,15,4,6.219
43254,30/07/2020,31,299,9,2,2.319
43255,12/03/2016,165,268,17,2,4.719
43256,17/07/2019,264,38,21,3,6.119
43257,05/11/2018,154,174,22,3,8.279
43258,26/03/2016,492,87,13,3,3.279
43259,23/10/2018,372,174,11,3,2.789
43260,17/11/2017,101,14,8,4,5.389
43261,30/09/2017,226,286,11,4,2.789
43262,06/04/2019,336,12,19,3,4.879
43263,29/04/2017,204,15,15,3,6.219
43264,25/10/2018,192,55,10,3,3.131
43265,21/08/2020,466,294,2,2,2.789
43266,10/03/2020,292,225,21,1,6.119
43267,18/07/2019,82,119,16,1,5.109
43268,03/12/2017,143,193,7,2,2.919
43269,22/11/2015,19,98,7,4,2.919
43270,10/10/2015,499,161,2,1,2.789
43271,04/11/2016,338,264,10,2,3.131
43272,26/02/2015,311,200,22,3,8.279
43273,27/01/2020,258,160,11,3,2.789
43274,09/11/2019,374,63,22,4,8.279
43275,25/03/2018,24,60,17,3,4.719
43276,06/04/2015,447,219,14,4,3.519
43277,26/10/2017,60,36,11,3,2.789
43278,24/05/2020,269,286,2,2,2.789
43279,20/06/2017,362,187,5,1,1.229
43280,05/11/2019,270,300,21,4,6.119
43281,15/01/2015,67,56,11,3,2.789
43282,28/01/2016,232,194,19,4,4.879
43283,24/05/2020,189,15,5,4,1.229
43284,15/05/2018,269,104,14,1,3.519
43285,06/04/2015,43,232,2,4,2.789
43286,03/07/2019,432,129,4,1,4.149
43287,08/08/2016,256,284,16,3,5.109
43288,20/08/2020,492,299,17,1,4.719
43289,10/01/2016,437,282,8,2,5.389
43290,30/08/2017,404,178,12,2,1.899
43291,11/12/2017,228,102,22,3,8.279
43292,29/10/2019,350,7,15,3,6.219
43293,24/09/2019,261,243,6,3,1.589
43294,10/12/2018,263,190,5,2,1.229
43295,27/03/2018,362,199,6,2,1.589
43296,06/08/2015,202,298,20,3,5.119
43297,05/02/2015,94,230,16,4,5.109
43298,16/11/2015,444,41,12,1,1.899
43299,08/03/2019,292,45,13,3,3.279
43300,07/08/2020,393,122,13,2,3.279
43301,01/09/2015,41,153,4,1,4.149
43302,28/08/2018,467,52,13,1,3.279
43303,18/06/2019,378,106,6,3,1.589
43304,08/08/2018,211,8,8,1,5.389
43305,24/03/2017,303,51,10,2,3.131
43306,26/07/2016,287,266,3,4,4.269
43307,06/07/2015,123,49,18,1,4.561
43308,25/04/2020,193,171,18,1,4.561
43309,07/03/2016,459,160,23,1,4.27
43310,23/07/2019,150,257,3,2,4.269
43311,28/10/2017,183,253,20,2,5.119
43312,15/04/2020,358,132,22,1,8.279
43313,29/05/2015,127,100,17,2,4.719
43314,09/04/2015,204,157,13,2,3.279
43315,29/10/2017,299,227,12,4,1.899
43316,12/12/2017,287,162,16,1,5.109
43317,17/03/2017,285,62,7,2,2.919
43318,04/05/2015,177,68,5,4,1.229
43319,11/10/2018,309,49,22,2,8.279
43320,12/06/2015,43,95,2,3,2.789
43321,29/10/2016,258,261,8,2,5.389
43322,04/05/2016,265,126,13,3,3.279
43323,17/12/2020,409,51,9,1,2.319
43324,13/12/2019,433,294,7,1,2.919
43325,07/09/2020,468,66,11,2,2.789
43326,10/11/2018,44,146,18,3,4.561
43327,16/11/2017,208,132,8,1,5.389
43328,01/12/2018,362,48,4,2,4.149
43329,01/07/2019,11,43,6,1,1.589
43330,24/01/2016,277,7,20,4,5.119
43331,16/10/2015,385,103,19,3,4.879
43332,07/09/2016,124,92,23,3,4.27
43333,31/08/2019,49,101,9,1,2.319
43334,04/08/2018,279,226,19,3,4.879
43335,11/07/2019,278,282,15,2,6.219
43336,20/10/2019,209,105,14,3,3.519
43337,24/11/2019,185,245,23,3,4.27
43338,04/01/2020,160,79,15,2,6.219
43339,26/11/2015,40,295,14,1,3.519
43340,17/08/2020,269,241,4,2,4.149
43341,12/02/2015,430,135,14,2,3.519
43342,13/12/2016,360,262,7,4,2.919
43343,05/04/2018,421,235,6,2,1.589
43344,03/02/2018,112,161,19,2,4.879
43345,07/07/2017,91,100,13,2,3.279
43346,25/09/2019,25,253,18,4,4.561
43347,08/08/2018,368,167,20,2,5.119
43348,07/03/2017,30,88,10,1,3.131
43349,20/10/2020,432,7,2,2,2.789
43350,14/07/2015,74,70,7,2,2.919
43351,30/03/2019,147,129,6,1,1.589
43352,09/11/2015,257,19,14,4,3.519
43353,08/08/2020,25,49,15,3,6.219
43354,04/03/2019,453,69,10,3,3.131
43355,08/04/2015,331,63,14,2,3.519
43356,04/05/2018,237,209,2,4,2.789
43357,17/07/2020,29,232,23,3,4.27
43358,19/11/2017,399,87,16,1,5.109
43359,09/07/2020,452,36,19,1,4.879
43360,22/10/2017,114,81,11,4,2.789
43361,10/06/2017,351,220,2,2,2.789
43362,25/12/2017,143,13,18,4,4.561
43363,09/12/2018,402,88,4,4,4.149
43364,12/02/2017,8,34,15,1,6.219
43365,20/11/2015,203,4,6,4,1.589
43366,10/11/2017,174,12,12,4,1.899
